PJN_PRODUCT_FEED_BASIC 
Cold Shoulder Top (black)	722457800292	https://www.ellie.com/products/cold-shoulder-top-black	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_01_17_Ellie_Feb_Box_Alicia_Chelcie_Sam141501.jpg?v=1517513043				19.99		Peace & Pearls	Tops
Cold Shoulder Top (black)	722457800308	https://www.ellie.com/products/cold-shoulder-top-black	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_01_17_Ellie_Feb_Box_Alicia_Chelcie_Sam141501.jpg?v=1517513043				19.99		Peace & Pearls	Tops
Cold Shoulder Top (forest night)	722457800353	https://www.ellie.com/products/cold-shoulder-top	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133621.jpg?v=1514509930				19.99		Peace & Pearls	Tops
Cold Shoulder Top (forest night)	722457800360	https://www.ellie.com/products/cold-shoulder-top	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133621.jpg?v=1514509930				19.99		Peace & Pearls	Tops
Cold Shoulder Top (forest night)	722457800377	https://www.ellie.com/products/cold-shoulder-top	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133621.jpg?v=1514509930				19.99		Peace & Pearls	Tops
Cold Shoulder Top (forest night)	722457800384	https://www.ellie.com/products/cold-shoulder-top	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133621.jpg?v=1514509930				19.99		Peace & Pearls	Tops
Color Block Leggings	722457648948	https://www.ellie.com/products/very-long-product-name	https://cdn.shopify.com/s/files/1/1565/8379/products/MLL0231A_600_13146_grande_b65e39cd-a60d-4b07-926c-c8cac2b90c1a.jpg?v=1489696238	Sometimes you just need something amazing in your workout wardrobe. Case in point, these color block leggings that we just adore! So INCREDIBLY SOFT, like, can we wear them ALL THE TIME? soft. We only have a few of these, so grab them while you can!			19.95		Ellie	
Color Block Leggings	722457648955	https://www.ellie.com/products/very-long-product-name	https://cdn.shopify.com/s/files/1/1565/8379/products/MLL0231A_600_13146_grande_b65e39cd-a60d-4b07-926c-c8cac2b90c1a.jpg?v=1489696238	Sometimes you just need something amazing in your workout wardrobe. Case in point, these color block leggings that we just adore! So INCREDIBLY SOFT, like, can we wear them ALL THE TIME? soft. We only have a few of these, so grab them while you can!			19.95		Ellie	
Color Block Leggings	722457648962	https://www.ellie.com/products/very-long-product-name	https://cdn.shopify.com/s/files/1/1565/8379/products/MLL0231A_600_13146_grande_b65e39cd-a60d-4b07-926c-c8cac2b90c1a.jpg?v=1489696238	Sometimes you just need something amazing in your workout wardrobe. Case in point, these color block leggings that we just adore! So INCREDIBLY SOFT, like, can we wear them ALL THE TIME? soft. We only have a few of these, so grab them while you can!			19.95		Ellie	
Color Block Leggings	722457648979	https://www.ellie.com/products/very-long-product-name	https://cdn.shopify.com/s/files/1/1565/8379/products/MLL0231A_600_13146_grande_b65e39cd-a60d-4b07-926c-c8cac2b90c1a.jpg?v=1489696238	Sometimes you just need something amazing in your workout wardrobe. Case in point, these color block leggings that we just adore! So INCREDIBLY SOFT, like, can we wear them ALL THE TIME? soft. We only have a few of these, so grab them while you can!			19.95		Ellie	
Contrast Mesh Bra (black)	722457738564	https://www.ellie.com/products/contrast-mesh-bra-black	https://cdn.shopify.com/s/files/1/1565/8379/products/ZLL0340A-001_ZLB0011A-001142214_copy.jpg?v=1517477205	 Cross Back Straps Detail Moisture Performance Body: 80% Nylon, 20% Spandex Liner: 87% Nylon, 13% Spandex Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Bra (black)	722457738571	https://www.ellie.com/products/contrast-mesh-bra-black	https://cdn.shopify.com/s/files/1/1565/8379/products/ZLL0340A-001_ZLB0011A-001142214_copy.jpg?v=1517477205	 Cross Back Straps Detail Moisture Performance Body: 80% Nylon, 20% Spandex Liner: 87% Nylon, 13% Spandex Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Bra (black)	722457738588	https://www.ellie.com/products/contrast-mesh-bra-black	https://cdn.shopify.com/s/files/1/1565/8379/products/ZLL0340A-001_ZLB0011A-001142214_copy.jpg?v=1517477205	 Cross Back Straps Detail Moisture Performance Body: 80% Nylon, 20% Spandex Liner: 87% Nylon, 13% Spandex Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Bra (black)	722457738595	https://www.ellie.com/products/contrast-mesh-bra-black	https://cdn.shopify.com/s/files/1/1565/8379/products/ZLL0340A-001_ZLB0011A-001142214_copy.jpg?v=1517477205	 Cross Back Straps Detail Moisture Performance Body: 80% Nylon, 20% Spandex Liner: 87% Nylon, 13% Spandex Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Bra (black)	722457738601	https://www.ellie.com/products/contrast-mesh-bra-black	https://cdn.shopify.com/s/files/1/1565/8379/products/ZLL0340A-001_ZLB0011A-001142214_copy.jpg?v=1517477205	 Cross Back Straps Detail Moisture Performance Body: 80% Nylon, 20% Spandex Liner: 87% Nylon, 13% Spandex Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Strappy Bra	722457798902	https://www.ellie.com/products/contrast-mesh-strappy-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_204.jpg?v=1512069215	 Cross Back Straps Detail Moisture Performance 80% Nylon, 20%  Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Strappy Bra	722457798919	https://www.ellie.com/products/contrast-mesh-strappy-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_204.jpg?v=1512069215	 Cross Back Straps Detail Moisture Performance 80% Nylon, 20%  Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Strappy Bra	722457798926	https://www.ellie.com/products/contrast-mesh-strappy-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_204.jpg?v=1512069215	 Cross Back Straps Detail Moisture Performance 80% Nylon, 20%  Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Strappy Bra	722457798933	https://www.ellie.com/products/contrast-mesh-strappy-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_204.jpg?v=1512069215	 Cross Back Straps Detail Moisture Performance 80% Nylon, 20%  Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Contrast Mesh Strappy Bra	722457798940	https://www.ellie.com/products/contrast-mesh-strappy-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_204.jpg?v=1512069215	 Cross Back Straps Detail Moisture Performance 80% Nylon, 20%  Fishnet Mesh Double Layer Contrast Racerback Style Medium Impact Machine Wash			19.99		Zobha	Sports Bra
Coralee Ankle Legging (blue curacao)	722457847730	https://www.ellie.com/products/coralee-ankle-legging-blue-curacao	https://cdn.shopify.com/s/files/1/1565/8379/products/bll0440a_3dy27357.jpg?v=1524857236	 Coralee Ankle Legging Sanded DryWik Side Pockets Flattering Side Seams Soft Breathable Fabric 90% Polyester, 10% Spandex Printed &amp; Mesh Insets Fitted 25 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Media Pocket At Inner Waistband Coolmax Gusset 4 High Rise Waistband Machine Wash 			24.99		Balance	Leggings
Coralee Ankle Legging (blue curacao)	722457847747	https://www.ellie.com/products/coralee-ankle-legging-blue-curacao	https://cdn.shopify.com/s/files/1/1565/8379/products/bll0440a_3dy27357.jpg?v=1524857236	 Coralee Ankle Legging Sanded DryWik Side Pockets Flattering Side Seams Soft Breathable Fabric 90% Polyester, 10% Spandex Printed &amp; Mesh Insets Fitted 25 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Media Pocket At Inner Waistband Coolmax Gusset 4 High Rise Waistband Machine Wash 			24.99		Balance	Leggings
Coralee Ankle Legging (blue curacao)	722457847754	https://www.ellie.com/products/coralee-ankle-legging-blue-curacao	https://cdn.shopify.com/s/files/1/1565/8379/products/bll0440a_3dy27357.jpg?v=1524857236	 Coralee Ankle Legging Sanded DryWik Side Pockets Flattering Side Seams Soft Breathable Fabric 90% Polyester, 10% Spandex Printed &amp; Mesh Insets Fitted 25 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Media Pocket At Inner Waistband Coolmax Gusset 4 High Rise Waistband Machine Wash 			24.99		Balance	Leggings
Coralee Ankle Legging (blue curacao)	722457847761	https://www.ellie.com/products/coralee-ankle-legging-blue-curacao	https://cdn.shopify.com/s/files/1/1565/8379/products/bll0440a_3dy27357.jpg?v=1524857236	 Coralee Ankle Legging Sanded DryWik Side Pockets Flattering Side Seams Soft Breathable Fabric 90% Polyester, 10% Spandex Printed &amp; Mesh Insets Fitted 25 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Media Pocket At Inner Waistband Coolmax Gusset 4 High Rise Waistband Machine Wash 			24.99		Balance	Leggings
Cozy Legging	722457791583	https://www.ellie.com/products/cozy-legging-plus-size	https://cdn.shopify.com/s/files/1/1565/8379/products/BPL0457A-0HC_VPB0006A-010114636_12017_11_24_Curves_staci.jpg?v=1511818859				19.99		Balance	Leggings
Cozy Legging	722457791590	https://www.ellie.com/products/cozy-legging-plus-size	https://cdn.shopify.com/s/files/1/1565/8379/products/BPL0457A-0HC_VPB0006A-010114636_12017_11_24_Curves_staci.jpg?v=1511818859				19.99		Balance	Leggings
Cozy Legging	722457791606	https://www.ellie.com/products/cozy-legging-plus-size	https://cdn.shopify.com/s/files/1/1565/8379/products/BPL0457A-0HC_VPB0006A-010114636_12017_11_24_Curves_staci.jpg?v=1511818859				19.99		Balance	Leggings
Cozy Wrap	722457825066	https://www.ellie.com/products/cozy-wrap	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103656.jpg?v=1510715852				29.99		Balance	Wrap
Cozy Wrap	722457825059	https://www.ellie.com/products/cozy-wrap-2	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103512.jpg?v=1510788483				29.99		Balance	Wrap
Cozy Wrap	722457825035	https://www.ellie.com/products/cozy-wrap-4	https://cdn.shopify.com/s/files/1/1565/8379/products/BPT0380A-942114827_12017_11_24_Curves_staci.jpg?v=1511819555				29.99		Balance	Wrap
Crew Bandage Legging	722457742752	https://www.ellie.com/products/crew-bandage-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103860.jpg?v=1509133786				29.99		Zobha	Leggings
Crew Bandage Legging	722457742769	https://www.ellie.com/products/crew-bandage-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103860.jpg?v=1509133786				29.99		Zobha	Leggings
Crew Bandage Legging	722457742776	https://www.ellie.com/products/crew-bandage-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103860.jpg?v=1509133786				29.99		Zobha	Leggings
Crew Bandage Legging	722457742783	https://www.ellie.com/products/crew-bandage-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103860.jpg?v=1509133786				29.99		Zobha	Leggings
Crew Bandage Legging	722457742790	https://www.ellie.com/products/crew-bandage-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103860.jpg?v=1509133786				29.99		Zobha	Leggings
Criss Cross Singlet	722457666775	https://www.ellie.com/products/criss-cross-singlet-2	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_255.jpg?v=1512098578	 Modal Jersey 95% Modal Jersey, 5% Spandex Scoopneck Relaxed Fit Criss Cross Back Contrast Mesh Panels At Front Moisture Wiking Fabric Machine Wash			17.99		Zobha	Tops
Criss Cross Singlet	722457666782	https://www.ellie.com/products/criss-cross-singlet-2	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_255.jpg?v=1512098578	 Modal Jersey 95% Modal Jersey, 5% Spandex Scoopneck Relaxed Fit Criss Cross Back Contrast Mesh Panels At Front Moisture Wiking Fabric Machine Wash			17.99		Zobha	Tops
Criss Cross Singlet	722457666799	https://www.ellie.com/products/criss-cross-singlet-2	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_255.jpg?v=1512098578	 Modal Jersey 95% Modal Jersey, 5% Spandex Scoopneck Relaxed Fit Criss Cross Back Contrast Mesh Panels At Front Moisture Wiking Fabric Machine Wash			17.99		Zobha	Tops
Criss Cross Singlet	722457666805	https://www.ellie.com/products/criss-cross-singlet-2	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_255.jpg?v=1512098578	 Modal Jersey 95% Modal Jersey, 5% Spandex Scoopneck Relaxed Fit Criss Cross Back Contrast Mesh Panels At Front Moisture Wiking Fabric Machine Wash			17.99		Zobha	Tops
Criss Cross Singlet	722457666812	https://www.ellie.com/products/criss-cross-singlet-2	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_11_16_Ellie_DecBox_Akii_Gabby_255.jpg?v=1512098578	 Modal Jersey 95% Modal Jersey, 5% Spandex Scoopneck Relaxed Fit Criss Cross Back Contrast Mesh Panels At Front Moisture Wiking Fabric Machine Wash			17.99		Zobha	Tops
Criss Cross Singlet (red)	722457666829	https://www.ellie.com/products/criss-cross-singlet	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103853.jpg?v=1509759027				19.99		Zobha	Tops
Criss Cross Singlet (red)	722457666836	https://www.ellie.com/products/criss-cross-singlet	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103853.jpg?v=1509759027				19.99		Zobha	Tops
Criss Cross Singlet (red)	722457666843	https://www.ellie.com/products/criss-cross-singlet	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103853.jpg?v=1509759027				19.99		Zobha	Tops
Criss Cross Singlet (red)	722457666850	https://www.ellie.com/products/criss-cross-singlet	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103853.jpg?v=1509759027				19.99		Zobha	Tops
Criss Cross Singlet (red)	722457666867	https://www.ellie.com/products/criss-cross-singlet	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_10_20_Ellie_NovBox_Lauren103853.jpg?v=1509759027				19.99		Zobha	Tops
Cross Over Tee	722457729265	https://www.ellie.com/products/cross-over-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1861.jpg?v=1506640286				17.99		Marika	Tops
Cross Over Tee	722457725632	https://www.ellie.com/products/cross-over-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1861.jpg?v=1506640286				17.99		Marika	Tops
Cross Over Tee	722457725649	https://www.ellie.com/products/cross-over-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1861.jpg?v=1506640286				17.99		Marika	Tops
Cross Over Tee	722457725656	https://www.ellie.com/products/cross-over-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1861.jpg?v=1506640286				17.99		Marika	Tops
Cross Over Tee	722457725663	https://www.ellie.com/products/cross-over-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1861.jpg?v=1506640286				17.99		Marika	Tops
Crossover Tank (white)	722457861125	https://www.ellie.com/products/crossover-tank-white-2	https://cdn.shopify.com/s/files/1/1565/8379/products/Ellie_june_2401.jpg?v=1527018092	 Crossover Tank DryWik Criss Cross Detail At Back Stretch Polyester 90% Polyester, 10% Spandex High Scoopneck SemiFitted 26 Length No Inner Shelf Lining Machine Wash 			15.99		Marika	Tops
Crossover Tank (white)	722457861132	https://www.ellie.com/products/crossover-tank-white-2	https://cdn.shopify.com/s/files/1/1565/8379/products/Ellie_june_2401.jpg?v=1527018092	 Crossover Tank DryWik Criss Cross Detail At Back Stretch Polyester 90% Polyester, 10% Spandex High Scoopneck SemiFitted 26 Length No Inner Shelf Lining Machine Wash 			15.99		Marika	Tops
Crossover Tank (white)	722457861149	https://www.ellie.com/products/crossover-tank-white-2	https://cdn.shopify.com/s/files/1/1565/8379/products/Ellie_june_2401.jpg?v=1527018092	 Crossover Tank DryWik Criss Cross Detail At Back Stretch Polyester 90% Polyester, 10% Spandex High Scoopneck SemiFitted 26 Length No Inner Shelf Lining Machine Wash 			15.99		Marika	Tops
Crossover Tank (white)	722457861156	https://www.ellie.com/products/crossover-tank-white-2	https://cdn.shopify.com/s/files/1/1565/8379/products/Ellie_june_2401.jpg?v=1527018092	 Crossover Tank DryWik Criss Cross Detail At Back Stretch Polyester 90% Polyester, 10% Spandex High Scoopneck SemiFitted 26 Length No Inner Shelf Lining Machine Wash 			15.99		Marika	Tops
Crush Muscle Tee	722457801862	https://www.ellie.com/products/crush-muscle-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_02_09_Ellie_MarchBox_Ally_Blue159623.jpg?v=1519160804	 100% Polyester Scoopneck Contrast Mesh Insets No Inner Shelf Lining Keyhole Back Machine Wash SemiFitted 26 Length 			15.99		Bally	Tops
Crush Muscle Tee	722457801879	https://www.ellie.com/products/crush-muscle-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_02_09_Ellie_MarchBox_Ally_Blue159623.jpg?v=1519160804	 100% Polyester Scoopneck Contrast Mesh Insets No Inner Shelf Lining Keyhole Back Machine Wash SemiFitted 26 Length 			15.99		Bally	Tops
Crush Muscle Tee	722457801886	https://www.ellie.com/products/crush-muscle-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_02_09_Ellie_MarchBox_Ally_Blue159623.jpg?v=1519160804	 100% Polyester Scoopneck Contrast Mesh Insets No Inner Shelf Lining Keyhole Back Machine Wash SemiFitted 26 Length 			15.99		Bally	Tops
Crush Muscle Tee	722457801893	https://www.ellie.com/products/crush-muscle-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_02_09_Ellie_MarchBox_Ally_Blue159623.jpg?v=1519160804	 100% Polyester Scoopneck Contrast Mesh Insets No Inner Shelf Lining Keyhole Back Machine Wash SemiFitted 26 Length 			15.99		Bally	Tops
Cut Out Legging	722457798896	https://www.ellie.com/products/cut-out-legging-august	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_07_14_August_Ellie_Box_Akii69986.jpg?v=1501610873				19.99		Bally	Leggings
Cut Out Legging	722457652396	https://www.ellie.com/products/cut-out-legging-august	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_07_14_August_Ellie_Box_Akii69986.jpg?v=1501610873				19.99		Bally	Leggings
Cut Out Legging	722457652402	https://www.ellie.com/products/cut-out-legging-august	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_07_14_August_Ellie_Box_Akii69986.jpg?v=1501610873				19.99		Bally	Leggings
Cut Out Legging	722457652419	https://www.ellie.com/products/cut-out-legging-august	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_07_14_August_Ellie_Box_Akii69986.jpg?v=1501610873				19.99		Bally	Leggings
Cut Out Legging	722457652426	https://www.ellie.com/products/cut-out-legging-august	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_07_14_August_Ellie_Box_Akii69986.jpg?v=1501610873				19.99		Bally	Leggings
Daphne Legging (black)	722457915712	https://www.ellie.com/products/daphne-legging-black	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_03_16_Ellie_AprilBox_Logan_White9805.jpg?v=1522098897	 Sanded DryWik Media Pocket At Inner Waistband 90% Polyester, 10% Spandex Mesh Inserts Fitted 27 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Coolmax Gusset 4 1/2 High Rise Waistband Machine Wash 			29.99		Balance	Leggings
Daphne Legging (black)	722457915729	https://www.ellie.com/products/daphne-legging-black	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_03_16_Ellie_AprilBox_Logan_White9805.jpg?v=1522098897	 Sanded DryWik Media Pocket At Inner Waistband 90% Polyester, 10% Spandex Mesh Inserts Fitted 27 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Coolmax Gusset 4 1/2 High Rise Waistband Machine Wash 			29.99		Balance	Leggings
Daphne Legging (black)	722457915736	https://www.ellie.com/products/daphne-legging-black	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_03_16_Ellie_AprilBox_Logan_White9805.jpg?v=1522098897	 Sanded DryWik Media Pocket At Inner Waistband 90% Polyester, 10% Spandex Mesh Inserts Fitted 27 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Coolmax Gusset 4 1/2 High Rise Waistband Machine Wash 			29.99		Balance	Leggings
Daphne Legging (black)	722457915743	https://www.ellie.com/products/daphne-legging-black	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_03_16_Ellie_AprilBox_Logan_White9805.jpg?v=1522098897	 Sanded DryWik Media Pocket At Inner Waistband 90% Polyester, 10% Spandex Mesh Inserts Fitted 27 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Coolmax Gusset 4 1/2 High Rise Waistband Machine Wash 			29.99		Balance	Leggings
Daphne Legging (black)	722457915750	https://www.ellie.com/products/daphne-legging-black	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_03_16_Ellie_AprilBox_Logan_White9805.jpg?v=1522098897	 Sanded DryWik Media Pocket At Inner Waistband 90% Polyester, 10% Spandex Mesh Inserts Fitted 27 Inseam 10 3/4 Front Rise &amp; 11 3/4 Back Rise Coolmax Gusset 4 1/2 High Rise Waistband Machine Wash 			29.99		Balance	Leggings
Delphy Draped Back Tee	722457812455	https://www.ellie.com/products/delphy-draped-back-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1085.jpg?v=1506640484				17.99		Zobha	Tops
Delphy Draped Back Tee	722457812462	https://www.ellie.com/products/delphy-draped-back-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1085.jpg?v=1506640484				17.99		Zobha	Tops
Delphy Draped Back Tee	722457812479	https://www.ellie.com/products/delphy-draped-back-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1085.jpg?v=1506640484				17.99		Zobha	Tops
Delphy Draped Back Tee	722457812486	https://www.ellie.com/products/delphy-draped-back-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1085.jpg?v=1506640484				17.99		Zobha	Tops
Delphy Draped Back Tee	722457812493	https://www.ellie.com/products/delphy-draped-back-tee	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_09_19_Ellie_OctoberBox_SanAntonioFalls_Kaitlyn_1085.jpg?v=1506640484				17.99		Zobha	Tops
Desert Sage - 5 Item	764204142729	https://www.ellie.com/products/desert-sage-5-item	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_03_16_Ellie_AprilBox_Logan_White10016.jpg?v=1522285650	 Striped Strappy Crop Tank: This season’s goto tank is crafted from a cool, lightweight striped jersey and is designed with dropped armholes, crisscross back details and a stylish semicropped silhouette. Dani Mesh Bra: Elevate your style in our Dani Mesh sports bra. Designed for highimpact activities, offering elastic strap details and a mesh racerback to keep you cool during your toughest workouts. Celeste Ankle Legging: Make a statement anywhere you go in our highwaisted ankle legging. It features open crisscross detailing up the sides for added ventilation and ontrend styling that will take your workouts and confidence to the next level. 350 ML Rose Gold Bottle: Stay hydrated in style with our sleek, doublewalled stainlesssteel 350 ml Rose Gold water bottle that keeps cold drinks cold for up to 24 hours and hot drinks hot for up to 12. One Zip Waist Pack: Carry key essentials and be handsfree, secure and organized with our lightweight waist pack. Features include a reflective trim for high visibility, a convenient ear bud port and a single zipper pocket for storage.			49.95		EllieActive	
Desert Sage - The April Collection (2018)	764204142699	https://www.ellie.com/products/desert-sage-3-item	https://cdn.shopify.com/s/files/1/1565/8379/products/2018_03_16_Ellie_AprilBox_Logan_White9976.jpg?v=1522099446	Striped Strappy Crop Tank: This season’s goto tank is crafted from a cool, lightweight striped jersey and is designed with dropped armholes, crisscross back details and a stylish semicropped silhouette. Dani Mesh Bra: Elevate your style in our Dani Mesh sports bra. Designed for highimpact activities, offering elastic strap details and a mesh racerback to keep you cool during your toughest workouts. Celeste Ankle Legging: Make a statement anywhere you go in our highwaisted ankle legging. It features open crisscross detailing up the sides for added ventilation and ontrend styling that will take your workouts and confidence to the next level.			49.95		EllieActive	
Diamond Mesh Sport Bra	722457598359	https://www.ellie.com/products/julia-seamless-sports-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/MLB0201A-00124058.jpg?v=1493423811				16.99		Marika	
Diamond Mesh Sport Bra	722457598366	https://www.ellie.com/products/julia-seamless-sports-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/MLB0201A-00124058.jpg?v=1493423811				16.99		Marika	
Diamond Mesh Sport Bra	722457598373	https://www.ellie.com/products/julia-seamless-sports-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/MLB0201A-00124058.jpg?v=1493423811				16.99		Marika	
Diamond Mesh Sport Bra	722457598380	https://www.ellie.com/products/julia-seamless-sports-bra	https://cdn.shopify.com/s/files/1/1565/8379/products/MLB0201A-00124058.jpg?v=1493423811				16.99		Marika	
Dip Dye Legging	722457778669	https://www.ellie.com/products/dip-dye-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133191.jpg?v=1514596591				19.99		Marika	Leggings
Dip Dye Legging	722457778539	https://www.ellie.com/products/dip-dye-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133191.jpg?v=1514596591				19.99		Marika	Leggings
Dip Dye Legging	722457778546	https://www.ellie.com/products/dip-dye-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133191.jpg?v=1514596591				19.99		Marika	Leggings
Dip Dye Legging	722457778553	https://www.ellie.com/products/dip-dye-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133191.jpg?v=1514596591				19.99		Marika	Leggings
Dip Dye Legging	722457778676	https://www.ellie.com/products/dip-dye-legging	https://cdn.shopify.com/s/files/1/1565/8379/products/2017_12_21_Ellie_JanBox_Kiana_Blue_Red133191.jpg?v=1514596591				19.99		Marika	Leggings
